38.69381,-90.22495
38.68463,-90.27907
38.67295,-90.24451
38.65848,-90.21026
38.61563,-90.22033
38.6022,-90.24146
38.57798,-90.23003
38.60766,-90.30748
38.58761,-90.2991
38.56985,-90.25261
38.56456,-90.29285
38.6238,-90.25318
38.61011,-90.19898
38.64368,-90.22931
-999,-999
38.64136,-90.31506
38.7117,-90.28405
38.70956,-90.25155
38.69323,-90.3093
38.45145,-90.3071
38.80926,-90.22743
38.83966,-90.31988
38.81875,-90.34223
38.80161,-90.31666
38.56871,-90.34
38.59131,-90.34051
-999,-999
38.70205,-90.33725
38.77718,-90.26388
38.76418,-90.3015
38.59348,-90.5892
38.56805,-90.54148
38.5923,-90.53443
38.55035,-90.49533
38.61615,-90.53911
38.56835,-90.44656
38.58023,-90.41615
38.5823,-90.48771
38.6243,-90.58235
38.7188,-90.38631
38.81251,-90.26918
38.53216,-90.31135
38.52376,-90.3514
38.58221,-90.38995
38.5001,-90.31231
38.77536,-90.40175
38.7411,-90.40305
38.60911,-90.36763
38.62691,-90.33855
38.65368,-90.36766
38.62733,-90.4089
38.7553,-90.4702
38.71636,-90.42889
38.68311,-90.47608
38.6523,-90.55116
38.75741,-90.22201
38.49533,-90.3438
38.46108,-90.33243
38.49418,-90.38863
38.56418,-90.38516
38.52848,-90.38868
38.56091,-90.35105
38.60545,-90.37705
38.61383,-90.63055
38.63091,-90.36266
38.59983,-90.39826
38.60375,-90.45921
38.61051,-90.48563
38.6397,-90.51375
38.65535,-90.47503
38.6722,-90.43638
38.6396,-90.44388
38.6538,-90.39386
38.68518,-90.40381
38.68766,-90.36168
38.70796,-90.36838
38.75456,-90.33143
38.74975,-90.2533
38.73343,-90.33018
